cell_id	fov	annotation	x_positions	y_positions
8437	16	Erythroidpro	83.86941402292722	4.499203412423354
8438	16	Erythroid	84.84988654353562	40.07654881266491
8439	16	SEC	87.6676325848065	96.00398901098902
8441	16	Erythroid	86.92704	17.567376716417908
8442	16	Myeloid	84.86990332975296	23.791234156820625
8443	16	Erythroid	85.2714326720135	86.26782271000422
8446	16	Erythroidpro	90.10313964262079	8.186652547981469
8447	16	Erythroid	89.63428855721394	116.10521393034827
8450	16	MK	89.43653038674033	51.819076243093924
8451	16	MK	89.31199510463836	59.7826327254926
8452	16	Erythroid	91.08696932038835	105.1896932038835
8455	16	Erythroid	91.05117643207856	68.24535908346972
8456	16	Erythroidpro	91.06378566256335	80.25670818247647
8460	16	Erythroid	92.57159012715033	33.99932086761406
8461	16	Erythroid	92.12552650176679	125.59130459363956
8462	16	Erythroid	94.86159157894737	48.771719999999995
8463	16	Erythroid	94.56754120040692	75.02083214649033
8464	16	Erythroid	95.20311751299116	11.549974291184247
8465	16	Erythroid	94.64097008797653	90.02699472140763
8466	16	Erythroid	96.42598264223722	96.05124243008679
8468	16	Hepatocyte	94.93500082530949	85.10515873452545
8469	16	Myeloid	95.47005500982318	41.58028290766208
8471	16	Erythroid	97.09160465890183	102.68176372712146
8472	16	Erythroidpro	96.24608595422362	22.3529945661123
8473	16	Erythroid	97.47002971114168	63.80760330123796
8474	16	Erythroid	96.7832772394233	118.32224485937131
8475	16	Erythroid	96.52852998745296	137.99950012547052
8477	16	Erythroid	98.28292780992994	33.11788912579957
8480	16	Erythroid	100.65758823529411	54.51105385252692
8481	16	Erythroid	101.4908423326134	125.1628444924406
8483	16	Myeloid	102.96259249676585	77.68245795601553
8484	16	Erythroid	100.43143744476707	109.02542052771115
8486	16	Erythroid	102.68337867078826	47.429172333848534
8487	16	Hepatocyte	103.82029857934023	27.229626775824705
8488	16	Hepatocyte	105.71486654478977	117.2391663619744
8490	16	Macrophage	105.99951133869789	6.82649670811997
8491	16	Erythroid	103.78925962211336	70.10129601119664
8492	16	Erythroid	104.57816449572013	58.988337923334576
8493	16	Erythroidpro	105.95512987012987	135.83557402597404
8494	16	Hepatocyte	104.73103629836457	98.05927562824093
8495	16	Erythroid	105.65308505747127	87.08541609195402
8496	16	Erythroid	106.01983275261324	35.538209059233445
8497	16	Erythroid	104.5681032283008	17.68838739609511
8500	16	Erythroid	107.50057046361682	127.82002272029476
8502	16	Erythroid	109.35157577659241	108.43040727957327
8503	16	Erythroid	110.81026429479033	28.783898348157557
8504	16	Erythroid	107.46733718244803	64.98781524249422
8505	16	Erythroid	110.08767388022144	56.51708303975843
8507	16	Hepatocyte	111.31453787731257	140.02613281402142
8509	16	Hepatocyte	111.86982817378893	40.73316977428852
8510	16	Erythroid	113.3148748519542	117.19249269640741
8511	16	Macrophage	112.27027180527384	10.45633265720081
8512	16	Erythroid	111.67704038772213	73.84392891760903
8514	16	Myeloid	112.70683636363636	21.113052037617557
8515	16	Erythroid	112.78456690539012	100.10942555597437
8516	16	SEC	113.12996137339056	123.7560643776824
8517	16	Erythroidpro	114.95650398507715	82.00084517551296
8518	16	Erythroid	115.20191208791209	131.65116483516485
8519	16	Macrophage	114.67768731117823	14.807175226586104
8521	16	Hepatocyte	115.3173203883495	91.20064909847434
8522	16	Erythroid	117.87044902769593	57.74187860931055
8523	16	Erythroid	117.83682208131293	24.904473703841848
8526	16	SEC	117.80554645781417	71.93826557493769
8528	16	Erythroid	119.41824277456648	6.883205202312139
8529	16	Erythroid	119.79520396039604	32.02320297029703
8530	16	SEC	119.27426264150944	126.52118490566039
8531	16	Erythroid	121.12021627606568	16.0748005167005
8532	16	Erythroid	120.728275077069	40.955587384396495
8533	16	Erythroid	118.01663810435616	109.7441172809957
8534	16	Erythroidpro	120.00037817976258	136.2140384397965
8535	16	Erythroid	118.08858230601885	65.46160768672952
8536	16	Erythroid	121.12740437601296	78.72889303079417
8538	16	Erythroid	121.16624916254585	49.33856564045302
8539	16	Erythroid	121.21816871704745	91.84669244288224
8540	16	Hepatocyte	122.91071186440678	143.45852151238591
8541	16	SEC	121.63876645768025	118.87714890282132
8545	16	Erythroid	125.17581148619026	123.36275142481368
8546	16	Erythroid	126.02261601085482	10.90270013568521
8547	16	Erythroid	122.59457059961316	101.07681092843328
8549	16	Erythroid	125.6899306986327	36.14522719610414
8550	16	Erythroid	126.12682157676349	58.159176348547724
8551	16	Erythroid	125.04012452064063	26.281859688698397
8552	16	Erythroid	125.33227075743048	85.97883106423778
8554	16	Erythroid	127.22834918918917	93.83431135135136
8555	16	Erythroid	128.038850671785	138.20641842610365
8557	16	Erythroid	129.75680900774103	46.945555524278674
8558	16	Erythroid	129.59499063829787	131.0978910638298
8559	16	Hepatocyte	127.75395789473684	109.85771659919028
8560	16	Macrophage	131.26418676519987	126.59555391333558
8561	16	Hepatocyte	129.90587904703727	148.3643127672572
8562	16	Macrophage	132.32366879505665	39.70578290422245
8563	16	Erythroid	130.2310876777251	77.38398341232227
8564	16	Erythroid	130.09282737693863	63.566393122049895
8566	16	Erythroid	132.1817104276069	18.14453473368342
8567	16	Hepatocyte	131.01011597151577	119.15271210579857
8568	16	Hepatocyte	133.2341446862996	5.774197183098591
8569	16	Erythroid	132.81406890648407	86.76252685640915
8570	16	Erythroid	133.3679466002136	54.2146735493058
8571	16	Erythroid	135.63008213177588	115.44368169373973
8572	16	Erythroid	133.2883842010772	156.01660610412924
8573	16	Erythroid	132.84106863514998	100.5855888173394
8575	16	Erythroid	136.79864035763836	136.87099552952057
8576	16	Erythroid	136.18352073732717	108.10860829493087
8578	16	Erythroid	136.02923378441437	145.02763789080726
8579	16	Erythroid	135.25545529122232	32.7193338802297
8580	16	Erythroid	136.6746646859083	124.46278013582342
8581	16	Macrophage	136.6260959385993	92.26111544611449
8583	16	Erythroid	136.70906841852266	11.880501842653421
8584	16	Macrophage	134.7061515995773	26.01836103372082
8585	16	Erythroid	139.30354395311667	82.71905274374001
8586	16	Erythroid	135.46249427089614	71.71567338077433
8589	16	Erythroid	139.1105747368421	65.5848947368421
8591	16	Erythroid	140.45390380047508	50.522226840855105
8592	16	Erythroid	141.67540217614453	130.2809919934305
8594	16	Erythroid	140.71590596745025	57.96360216998191
8595	16	Erythroid	142.24712191842224	37.01801658449126
